Temp,State,Degree
2015-04-15 03:00:00,Clear.,1
2015-04-15 04:00:00,Clear.,1
2015-04-15 05:00:00,Clear.,1
2015-04-15 06:00:00,Clear.,1
2015-04-15 07:00:00,Sunny.,1
2015-04-15 08:00:00,Sunny.,1
2015-04-15 09:00:00,Sunny.,1
2015-04-15 10:00:00,Sunny.,1
2015-04-15 11:00:00,Sunny.,1
2015-04-15 12:00:00,Sunny.,2
2015-04-15 13:00:00,Sunny.,2
2015-04-15 14:00:00,Sunny.,2
2015-04-15 15:00:00,Sunny.,2
2015-04-15 16:00:00,Sunny.,2
2015-04-15 17:00:00,Sunny.,2
2015-04-15 18:00:00,Sunny.,2
2015-04-15 19:00:00,Sunny.,1
2015-04-15 20:00:00,Clear.,1
2015-04-15 21:00:00,Clear.,1
2015-04-15 22:00:00,Clear.,1
2015-04-15 23:00:00,Clear.,1
2015-04-16 00:00:00,Clear.,1
2015-04-16 01:00:00,Clear.,1
2015-04-16 02:00:00,Clear.,1
2015-04-16 03:00:00,Clear.,1
2015-04-16 04:00:00,Clear.,1
2015-04-16 05:00:00,Clear.,1
2015-04-16 06:00:00,Clear.,1
2015-04-16 07:00:00,Sunny.,1
2015-04-16 08:00:00,Sunny.,1
2015-04-16 09:00:00,Sunny.,1
2015-04-16 10:00:00,Sunny.,1
2015-04-16 11:00:00,Sunny.,1
2015-04-16 12:00:00,Sunny.,1
2015-04-16 13:00:00,Sunny.,1
2015-04-16 14:00:00,Sunny.,1
2015-04-16 15:00:00,Sunny.,1
2015-04-16 16:00:00,Sunny.,1
2015-04-16 17:00:00,Sunny.,1
2015-04-16 18:00:00,Sunny.,1
2015-04-16 19:00:00,Sunny.,1
2015-04-16 20:00:00,Clear.,1
2015-04-16 21:00:00,Clear.,1
2015-04-16 22:00:00,Clear.,1
2015-04-16 23:00:00,Clear.,1
2015-04-17 00:00:00,Clear.,1
2015-04-17 01:00:00,Passing clouds.,1
2015-04-17 02:00:00,Overcast.,1
2015-04-17 03:00:00,Light rain. Mostly cloudy.,1
2015-04-17 04:00:00,Light rain. Overcast.,1
2015-04-17 05:00:00,Light rain. Mostly cloudy.,1
2015-04-17 06:00:00,Overcast.,1
2015-04-17 07:00:00,Overcast.,1
2015-04-17 08:00:00,Mostly cloudy.,1
2015-04-17 09:00:00,Low clouds.,1
2015-04-17 10:00:00,Low clouds.,1
2015-04-17 11:00:00,Overcast.,1
2015-04-17 12:00:00,Mostly cloudy.,1
2015-04-17 13:00:00,Overcast.,1
2015-04-17 15:00:00,Broken clouds.,1
2015-04-17 15:00:00,Scattered clouds.,2
2015-04-17 16:00:00,Scattered clouds.,2
2015-04-17 17:00:00,Passing clouds.,2
2015-04-17 18:00:00,Broken clouds.,2
2015-04-17 19:00:00,Mostly cloudy.,2
2015-04-17 20:00:00,Passing clouds.,2
2015-04-17 21:00:00,Clear.,1
2015-04-17 22:00:00,Passing clouds.,1
2015-04-17 23:00:00,Passing clouds.,1
2015-04-18 00:00:00,Clear.,1
2015-04-18 01:00:00,Clear.,1
2015-04-18 02:00:00,Passing clouds.,1
2015-04-18 03:00:00,Clear.,1
2015-04-18 04:00:00,Clear.,1
2015-04-18 05:00:00,Clear.,1
2015-04-18 06:00:00,Clear.,1
2015-04-18 07:00:00,Sunny.,1
2015-04-18 08:00:00,Sunny.,1
2015-04-18 09:00:00,Sunny.,1
2015-04-18 10:00:00,Sunny.,2
2015-04-18 11:00:00,Sunny.,2
2015-04-18 12:00:00,Sunny.,2
2015-04-18 13:00:00,Sunny.,2
2015-04-18 14:00:00,Passing clouds.,2
2015-04-18 15:00:00,Passing clouds.,2
2015-04-18 16:00:00,Sunny.,2
2015-04-18 17:00:00,Sunny.,2
2015-04-18 18:00:00,Sunny.,2
2015-04-18 19:00:00,Sunny.,2
2015-04-18 20:00:00,Clear.,2
2015-04-18 21:00:00,Clear.,2
2015-04-18 22:00:00,Clear.,1
2015-04-18 23:00:00,Clear.,1
2015-04-19 00:00:00,Clear.,1
2015-04-19 01:00:00,Clear.,1
2015-04-19 02:00:00,Clear.,1
2015-04-19 03:00:00,Clear.,1
2015-04-19 04:00:00,Clear.,1
2015-04-19 05:00:00,Clear.,1
2015-04-19 06:00:00,Clear.,1
2015-04-19 07:00:00,Sunny.,1
2015-04-19 08:00:00,Sunny.,1
2015-04-19 09:00:00,Sunny.,1
2015-04-19 10:00:00,Sunny.,1
2015-04-19 11:00:00,Sunny.,1
2015-04-19 12:00:00,Sunny.,1
2015-04-19 13:00:00,Sunny.,1
2015-04-19 14:00:00,Sunny.,1
2015-04-19 15:00:00,Sunny.,1
2015-04-19 16:00:00,Sunny.,1
2015-04-19 17:00:00,Sunny.,1
2015-04-19 18:00:00,Sunny.,1
2015-04-19 19:00:00,Sunny.,1
2015-04-19 20:00:00,Clear.,1
2015-04-19 21:00:00,Clear.,9
2015-04-19 22:00:00,Clear.,9
2015-04-19 23:00:00,Clear.,9
2015-04-20 00:00:00,Passing clouds.,9
2015-04-20 01:00:00,Mostly cloudy.,9
2015-04-20 02:00:00,Light rain. Overcast.,9
2015-04-20 03:00:00,Overcast.,8
2015-04-20 04:00:00,Overcast.,8
2015-04-20 05:00:00,Overcast.,8
2015-04-20 07:00:00,Overcast.,9
2015-04-20 08:00:00,Light rain. Fog.,1
2015-04-20 09:00:00,Rain. Fog.,1
2015-04-20 09:00:00,Heavy rain. Fog.,1
2015-04-20 10:00:00,Rain. Fog.,1
2015-04-20 11:00:00,Light rain. Fog.,1
2015-04-20 12:00:00,Light rain. Fog.,1
2015-04-20 13:00:00,Fog.,1
2015-04-20 15:00:00,Fog.,1
2015-04-20 15:00:00,Fog.,1
2015-04-20 16:00:00,Fog.,1
2015-04-20 17:00:00,Fog.,1
2015-04-20 18:00:00,Fog.,1
2015-04-20 19:00:00,Fog.,1
2015-04-20 20:00:00,Fog.,1
2015-04-20 21:00:00,Fog.,1
2015-04-20 22:00:00,Fog.,1
2015-04-20 23:00:00,Fog.,1
2015-04-21 00:00:00,Fog.,1
2015-04-21 02:00:00,Fog.,1
2015-04-21 03:00:00,Light rain. Fog.,1
2015-04-21 03:00:00,Light rain. Mostly cloudy.,1
2015-04-21 04:00:00,Light rain. Fog.,1
2015-04-21 05:00:00,Light rain. Fog.,1
2015-04-21 06:00:00,Fog.,1
2015-04-21 07:00:00,Fog.,1
2015-04-21 08:00:00,Light rain. Cloudy.,1
2015-04-21 09:00:00,Mostly cloudy.,1
2015-04-21 10:00:00,Passing clouds.,1
2015-04-21 11:00:00,Sunny.,1
2015-04-21 12:00:00,Partly sunny.,1
2015-04-21 13:00:00,Passing clouds.,1
2015-04-21 14:00:00,Sunny.,1
2015-04-21 15:00:00,Sunny.,1
2015-04-21 16:00:00,Sunny.,1
2015-04-21 17:00:00,Sunny.,1
2015-04-21 18:00:00,Passing clouds.,1
2015-04-21 19:00:00,Sunny.,1
2015-04-21 20:00:00,Clear.,1
2015-04-21 21:00:00,Clear.,1
2015-04-21 22:00:00,Clear.,1
2015-04-21 23:00:00,Clear.,1
2015-04-22 00:00:00,Clear.,1
2015-04-22 01:00:00,Passing clouds.,1
2015-04-22 02:00:00,Clear.,1
2015-04-22 03:00:00,Clear.,1
2015-04-22 04:00:00,Passing clouds.,1
2015-04-22 05:00:00,Overcast.,1
2015-04-22 06:00:00,Passing clouds.,1
2015-04-22 07:00:00,Sunny.,1
2015-04-22 08:00:00,Sunny.,1
2015-04-22 09:00:00,Sunny.,1
2015-04-22 10:00:00,Sunny.,1
2015-04-22 11:00:00,Sunny.,1
2015-04-22 12:00:00,Sunny.,2
2015-04-22 13:00:00,Partly sunny.,1
2015-04-22 14:00:00,Partly sunny.,1
2015-04-22 15:00:00,Rain. Mostly cloudy.,1
2015-04-22 16:00:00,Light rain. Partly sunny.,1
2015-04-22 17:00:00,Light rain. Mostly cloudy.,1
2015-04-22 18:00:00,Light rain. Overcast.,1
2015-04-22 19:00:00,Overcast.,1
2015-04-22 20:00:00,Passing clouds.,1
2015-04-22 21:00:00,Clear.,1
2015-04-22 22:00:00,Clear.,1
2015-04-22 23:00:00,Passing clouds.,1
2015-04-23 00:00:00,Passing clouds.,9
2015-04-23 01:00:00,Overcast.,6
2015-04-23 02:00:00,Clear.,6
2015-04-23 03:00:00,Clear.,6
2015-04-23 04:00:00,Clear.,6
2015-04-23 05:00:00,Clear.,6
2015-04-23 06:00:00,Clear.,6
2015-04-23 07:00:00,Sunny.,6
2015-04-23 08:00:00,Partly sunny.,7
2015-04-23 09:00:00,Scattered clouds.,8
2015-04-23 10:00:00,Mostly cloudy.,8
2015-04-23 11:00:00,Scattered clouds.,9
2015-04-23 12:00:00,Mostly cloudy.,9
2015-04-23 13:00:00,Partly sunny.,1
2015-04-23 14:00:00,Partly sunny.,1
2015-04-23 15:00:00,Mostly cloudy.,9
2015-04-23 16:00:00,More clouds than sun.,9
2015-04-23 17:00:00,More clouds than sun.,8
2015-04-23 18:00:00,Mostly cloudy.,8
2015-04-23 19:00:00,Passing clouds.,7
2015-04-23 20:00:00,Clear.,7
2015-04-23 21:00:00,Clear.,7
2015-04-23 22:00:00,Clear.,6
2015-04-23 23:00:00,Clear.,6
2015-04-24 00:00:00,Overcast.,5
2015-04-24 01:00:00,Passing clouds.,5
2015-04-24 02:00:00,Overcast.,4
2015-04-24 03:00:00,Overcast.,4
2015-04-24 04:00:00,Overcast.,4
2015-04-24 05:00:00,Overcast.,4
2015-04-24 06:00:00,Overcast.,4
2015-04-24 07:00:00,Overcast.,4
2015-04-24 08:00:00,Partly sunny.,4
2015-04-24 09:00:00,Overcast.,5
2015-04-24 10:00:00,Partly sunny.,6
2015-04-24 11:00:00,Overcast.,7
2015-04-24 12:00:00,Partly sunny.,9
2015-04-24 13:00:00,Overcast.,9
2015-04-24 14:00:00,Partly sunny.,1
2015-04-24 15:00:00,Passing clouds.,1
2015-04-24 16:00:00,Sunny.,1
2015-04-24 17:00:00,Sunny.,9
2015-04-24 18:00:00,Sunny.,8
2015-04-24 19:00:00,Sunny.,7
2015-04-24 20:00:00,Clear.,6
2015-04-24 21:00:00,Clear.,5
2015-04-24 22:00:00,Clear.,5
2015-04-24 23:00:00,Clear.,4
2015-04-25 00:00:00,Clear.,4
2015-04-25 01:00:00,Clear.,4
2015-04-25 02:00:00,Clear.,4
2015-04-25 03:00:00,Clear.,4
2015-04-25 04:00:00,Clear.,3
2015-04-25 05:00:00,Clear.,3
2015-04-25 06:00:00,Clear.,3
2015-04-25 07:00:00,Sunny.,4
2015-04-25 08:00:00,Sunny.,6
2015-04-25 09:00:00,Sunny.,8
2015-04-25 10:00:00,Sunny.,9
2015-04-25 11:00:00,Sunny.,1
2015-04-25 12:00:00,Sunny.,1
2015-04-25 13:00:00,Sunny.,1
2015-04-25 14:00:00,Sunny.,1
2015-04-25 15:00:00,Sunny.,1
2015-04-25 16:00:00,Sunny.,1
2015-04-25 17:00:00,Sunny.,1
2015-04-25 18:00:00,Sunny.,1
2015-04-25 19:00:00,Sunny.,1
2015-04-25 20:00:00,Clear.,1
2015-04-25 21:00:00,Clear.,1
2015-04-25 22:00:00,Clear.,1
2015-04-25 23:00:00,Clear.,1
2015-04-26 00:00:00,Clear.,1
2015-04-26 01:00:00,Clear.,1
2015-04-26 02:00:00,Clear.,9
2015-04-26 03:00:00,Clear.,8
2015-04-26 04:00:00,Clear.,8
2015-04-26 05:00:00,Clear.,8
2015-04-26 06:00:00,Clear.,9
2015-04-26 07:00:00,Sunny.,9
2015-04-26 08:00:00,Sunny.,1
2015-04-26 09:00:00,Sunny.,1
2015-04-26 10:00:00,Sunny.,1
2015-04-26 11:00:00,Sunny.,1
2015-04-26 12:00:00,Partly sunny.,1
2015-04-26 13:00:00,Overcast.,1
2015-04-26 14:00:00,Overcast.,1
2015-04-26 15:00:00,Overcast.,1
2015-04-26 16:00:00,Overcast.,1
2015-04-26 17:00:00,Overcast.,1
2015-04-26 18:00:00,Overcast.,1
2015-04-26 19:00:00,Overcast.,1
2015-04-26 20:00:00,Passing clouds.,1
2015-04-26 21:00:00,Clear.,1
2015-04-26 22:00:00,Clear.,1
2015-04-26 23:00:00,Clear.,1
2015-04-27 00:00:00,Passing clouds.,1
2015-04-27 01:00:00,Overcast.,1
2015-04-27 02:00:00,Passing clouds.,1
2015-04-27 03:00:00,Passing clouds.,9
2015-04-27 04:00:00,Overcast.,9
2015-04-27 05:00:00,Overcast.,9
2015-04-27 06:00:00,Overcast.,9
2015-04-27 07:00:00,Overcast.,1
2015-04-27 08:00:00,Overcast.,1
2015-04-27 09:00:00,Passing clouds.,1
2015-04-27 10:00:00,Sunny.,1
2015-04-27 11:00:00,Partly sunny.,1
2015-04-27 12:00:00,Mostly cloudy.,1
2015-04-27 13:00:00,Overcast.,1
2015-04-27 14:00:00,Overcast.,1
2015-04-27 15:00:00,Overcast.,1
2015-04-27 16:00:00,Passing clouds.,1
2015-04-27 17:00:00,Partly sunny.,1
2015-04-27 18:00:00,Overcast.,1
2015-04-27 19:00:00,Overcast.,1
2015-04-27 20:00:00,Mostly cloudy.,1
2015-04-27 21:00:00,Overcast.,1
2015-04-27 22:00:00,Overcast.,1
2015-04-27 23:00:00,Partly cloudy.,1
2015-04-28 00:00:00,Passing clouds.,1
2015-04-28 01:00:00,Passing clouds.,1
2015-04-28 02:00:00,Mostly cloudy.,1
2015-04-28 03:00:00,Passing clouds.,1
2015-04-28 04:00:00,Clear.,1
2015-04-28 05:00:00,Clear.,1
2015-04-28 06:00:00,Clear.,1
2015-04-28 07:00:00,Sunny.,1
2015-04-28 08:00:00,Sunny.,1
2015-04-28 09:00:00,Sunny.,1
2015-04-28 10:00:00,Sunny.,1
2015-04-28 11:00:00,Passing clouds.,1
2015-04-28 12:00:00,Passing clouds.,1
2015-04-28 13:00:00,Sunny.,2
2015-04-28 14:00:00,Scattered clouds.,2
2015-04-28 15:00:00,Sunny.,2
2015-04-28 16:00:00,Scattered clouds.,2
2015-04-28 17:00:00,Sunny.,2
2015-04-28 18:00:00,Partly sunny.,2
2015-04-28 19:00:00,Partly sunny.,1
2015-04-28 20:00:00,Passing clouds.,1
2015-04-28 21:00:00,Overcast.,1
2015-04-28 22:00:00,Clear.,1
2015-04-28 23:00:00,Clear.,1
2015-04-29 00:00:00,Clear.,1
2015-04-29 01:00:00,Clear.,1
2015-04-29 02:00:00,Clear.,1
2015-04-29 03:00:00,Clear.,1
2015-04-29 04:00:00,Clear.,1
2015-04-29 05:00:00,Clear.,1
2015-04-29 06:00:00,Clear.,1
2015-04-29 07:00:00,Sunny.,1
2015-04-29 08:00:00,Sunny.,1
2015-04-29 09:00:00,Sunny.,1
2015-04-29 10:00:00,Sunny.,2
2015-04-29 11:00:00,Partly sunny.,2
2015-04-29 12:00:00,Sunny.,2
2015-04-29 13:00:00,Sunny.,2
2015-04-29 14:00:00,Passing clouds.,2
2015-04-29 15:00:00,Scattered clouds.,2
2015-04-29 16:00:00,Partly sunny.,2
2015-04-29 17:00:00,Scattered clouds.,2
2015-04-29 18:00:00,Passing clouds.,2
2015-04-29 19:00:00,Sunny.,1
2015-04-29 20:00:00,Clear.,1
2015-04-29 21:00:00,Passing clouds.,1
2015-04-29 22:00:00,Clear.,1
2015-04-29 23:00:00,Clear.,1
2015-04-30 00:00:00,Clear.,1
2015-04-30 01:00:00,Clear.,9
2015-04-30 02:00:00,Clear.,9
2015-04-30 03:00:00,Clear.,9
2015-04-30 04:00:00,Clear.,9
2015-04-30 05:00:00,Passing clouds.,9
2015-04-30 06:00:00,Overcast.,9
2015-04-30 07:00:00,Sunny.,1
2015-04-30 08:00:00,Partly sunny.,1
2015-04-30 09:00:00,Overcast.,1
2015-04-30 10:00:00,Overcast.,1
2015-04-30 11:00:00,Overcast.,1
2015-04-30 12:00:00,Overcast.,1
2015-04-30 13:00:00,Sunny.,1
2015-04-30 14:00:00,Sunny.,1
2015-04-30 15:00:00,Sunny.,1
2015-04-30 16:00:00,Sunny.,1
2015-04-30 17:00:00,Sunny.,1
2015-04-30 18:00:00,Sunny.,1
2015-04-30 19:00:00,Sunny.,1
2015-04-30 20:00:00,Clear.,1
2015-04-30 21:00:00,Passing clouds.,1
2015-04-30 22:00:00,Passing clouds.,1
2015-04-30 23:00:00,Overcast.,1
2015-05-1 00:00:00,Mostly cloudy.,1
2015-05-1 01:00:00,Overcast.,1
2015-05-1 02:00:00,Mostly cloudy.,1
2015-05-1 03:00:00,Overcast.,1
2015-05-1 04:00:00,Overcast.,1
2015-05-1 05:00:00,Passing clouds.,9
2015-05-1 06:00:00,Passing clouds.,9
2015-05-1 07:00:00,Overcast.,1
2015-05-1 08:00:00,Overcast.,1
2015-05-1 09:00:00,Partly sunny.,1
2015-05-1 10:00:00,Mostly cloudy.,1
2015-05-1 11:00:00,Mostly cloudy.,1
2015-05-1 12:00:00,Scattered clouds.,1
2015-05-1 13:00:00,Partly sunny.,1
2015-05-1 14:00:00,Scattered clouds.,1
2015-05-1 15:00:00,Passing clouds.,1
2015-05-1 16:00:00,Sunny.,1
2015-05-1 17:00:00,Partly sunny.,1
2015-05-1 18:00:00,Overcast.,1
2015-05-1 19:00:00,Overcast.,1
2015-05-1 20:00:00,Passing clouds.,9
2015-05-1 21:00:00,Mostly cloudy.,1
2015-05-1 22:00:00,Passing clouds.,1
2015-05-1 23:00:00,Overcast.,9
2015-05-2 00:00:00,Passing clouds.,9
2015-05-2 01:00:00,Clear.,9
2015-05-2 02:00:00,Overcast.,1
2015-05-2 03:00:00,Overcast.,1
2015-05-2 04:00:00,Overcast.,9
2015-05-2 05:00:00,Passing clouds.,9
2015-05-2 06:00:00,Clear.,9
2015-05-2 07:00:00,Sunny.,1
2015-05-2 08:00:00,Sunny.,1
2015-05-2 09:00:00,Sunny.,1
2015-05-2 10:00:00,Sunny.,1
2015-05-2 11:00:00,Sunny.,1
2015-05-2 12:00:00,Sunny.,2
2015-05-2 13:00:00,Sunny.,2
2015-05-2 14:00:00,Sunny.,1
2015-05-2 15:00:00,Sunny.,1
2015-05-2 16:00:00,Sunny.,1
2015-05-2 17:00:00,Sunny.,1
2015-05-2 18:00:00,Sunny.,1
2015-05-2 19:00:00,Sunny.,1
2015-05-2 20:00:00,Passing clouds.,1
2015-05-2 21:00:00,Passing clouds.,1
2015-05-2 22:00:00,Passing clouds.,1
2015-05-2 23:00:00,Passing clouds.,1
2015-05-3 00:00:00,Passing clouds.,1
2015-05-3 01:00:00,Clear.,1
2015-05-3 02:00:00,Clear.,1
2015-05-3 03:00:00,Clear.,1
2015-05-3 04:00:00,Clear.,1
2015-05-3 05:00:00,Clear.,1
2015-05-3 06:00:00,Clear.,1
2015-05-3 07:00:00,Sunny.,1
2015-05-3 08:00:00,Sunny.,1
2015-05-3 09:00:00,Sunny.,1
2015-05-3 10:00:00,Sunny.,2
2015-05-3 11:00:00,Sunny.,2
2015-05-3 12:00:00,Sunny.,2
2015-05-3 13:00:00,Sunny.,2
2015-05-3 14:00:00,Sunny.,2
2015-05-3 15:00:00,Sunny.,2
2015-05-3 16:00:00,Sunny.,2
2015-05-3 17:00:00,Sunny.,2
2015-05-3 18:00:00,Sunny.,2
2015-05-3 19:00:00,Sunny.,1
2015-05-3 20:00:00,Sunny.,1
2015-05-3 21:00:00,Clear.,1
2015-05-3 22:00:00,Clear.,1
2015-05-3 23:00:00,Clear.,1
2015-05-4 00:00:00,Clear.,1
2015-05-4 01:00:00,Clear.,1
2015-05-4 02:00:00,Clear.,1
2015-05-4 03:00:00,Clear.,1
2015-05-4 04:00:00,Clear.,1
2015-05-4 05:00:00,Clear.,1
2015-05-4 06:00:00,Sunny.,1
2015-05-4 07:00:00,Sunny.,1
2015-05-4 08:00:00,Sunny.,1
2015-05-4 09:00:00,Sunny.,2
2015-05-4 10:00:00,Passing clouds.,2
2015-05-4 11:00:00,Sunny.,2
2015-05-4 12:00:00,Sunny.,2
2015-05-4 13:00:00,Passing clouds.,2
2015-05-4 14:00:00,Sunny.,2
2015-05-4 15:00:00,Sunny.,2
2015-05-4 16:00:00,Passing clouds.,2
2015-05-4 17:00:00,Sunny.,2
2015-05-4 18:00:00,Sunny.,2
2015-05-4 19:00:00,Sunny.,2
2015-05-4 20:00:00,Sunny.,2
2015-05-4 21:00:00,Clear.,2
2015-05-4 22:00:00,Clear.,2
2015-05-4 23:00:00,Clear.,2
2015-05-5 00:00:00,Clear.,2
2015-05-5 01:00:00,Clear.,2
2015-05-5 02:00:00,Clear.,2
2015-05-5 03:00:00,Clear.,2
2015-05-5 04:00:00,Clear.,1
2015-05-5 05:00:00,Clear.,1
2015-05-5 06:00:00,Sunny.,1
2015-05-5 07:00:00,Sunny.,2
2015-05-5 08:00:00,Sunny.,2
2015-05-5 09:00:00,Overcast.,2
2015-05-5 10:00:00,Partly sunny.,2
2015-05-5 11:00:00,Sunny.,2
2015-05-5 12:00:00,Passing clouds.,2
2015-05-5 13:00:00,Partly sunny.,2
2015-05-5 14:00:00,Scattered clouds.,2
2015-05-5 15:00:00,Scattered clouds.,2
2015-05-5 16:00:00,Partly sunny.,2
2015-05-5 17:00:00,Passing clouds.,2
2015-05-5 18:00:00,Overcast.,2
2015-05-5 19:00:00,Overcast.,2
2015-05-5 20:00:00,Sunny.,2
2015-05-5 21:00:00,Clear.,2
2015-05-5 22:00:00,Clear.,2
2015-05-5 23:00:00,Clear.,2
2015-05-6 00:00:00,Clear.,2
2015-05-6 01:00:00,Passing clouds.,2
2015-05-6 02:00:00,Overcast.,2
2015-05-6 03:00:00,Overcast.,2
2015-05-6 04:00:00,Overcast.,2
2015-05-6 05:00:00,Overcast.,2
2015-05-6 06:00:00,Overcast.,1
2015-05-6 07:00:00,Overcast.,1
2015-05-6 08:00:00,Mostly cloudy.,1
2015-05-6 09:00:00,Overcast.,1
2015-05-6 10:00:00,Overcast.,2
2015-05-6 11:00:00,Overcast.,1
2015-05-6 12:00:00,Overcast.,1
2015-05-6 13:00:00,Overcast.,1
2015-05-6 14:00:00,Overcast.,2
2015-05-6 15:00:00,Overcast.,1
2015-05-6 16:00:00,Overcast.,2
2015-05-6 17:00:00,Sunny.,2
2015-05-6 18:00:00,Sunny.,1
2015-05-6 19:00:00,Sunny.,1
2015-05-6 20:00:00,Sunny.,1
2015-05-6 21:00:00,Clear.,1
2015-05-6 22:00:00,Clear.,1
2015-05-6 23:00:00,Clear.,1
2015-05-7 00:00:00,Clear.,1
2015-05-7 01:00:00,Clear.,1
2015-05-7 02:00:00,Clear.,1
2015-05-7 03:00:00,Clear.,1
2015-05-7 04:00:00,Clear.,1
2015-05-7 05:00:00,Clear.,1
2015-05-7 06:00:00,Sunny.,1
2015-05-7 07:00:00,Sunny.,1
2015-05-7 08:00:00,Sunny.,1
2015-05-7 09:00:00,Sunny.,2
2015-05-7 10:00:00,Sunny.,2
2015-05-7 11:00:00,Sunny.,2
2015-05-7 12:00:00,Sunny.,2
2015-05-7 13:00:00,Sunny.,2
2015-05-7 14:00:00,Sunny.,2
2015-05-7 15:00:00,Sunny.,2
2015-05-7 16:00:00,Sunny.,2
2015-05-7 17:00:00,Sunny.,2
2015-05-7 18:00:00,Sunny.,2
2015-05-7 19:00:00,Sunny.,1
2015-05-7 20:00:00,Sunny.,1
2015-05-7 21:00:00,Clear.,1
2015-05-7 22:00:00,Clear.,1
2015-05-7 23:00:00,Clear.,1
2015-05-8 00:00:00,Clear.,1
2015-05-8 01:00:00,Clear.,1
2015-05-8 02:00:00,Fog.,1
2015-05-8 03:00:00,Clear.,1
2015-05-8 04:00:00,Fog.,1
2015-05-8 05:00:00,Fog.,1
2015-05-8 06:00:00,Sunny.,1
2015-05-8 07:00:00,Sunny.,1
2015-05-8 08:00:00,Sunny.,1
2015-05-8 09:00:00,Sunny.,2
2015-05-8 10:00:00,Sunny.,2
2015-05-8 11:00:00,Sunny.,2
2015-05-8 12:00:00,Sunny.,2
2015-05-8 13:00:00,Sunny.,2
2015-05-8 14:00:00,Sunny.,2
2015-05-8 15:00:00,Sunny.,2
2015-05-8 16:00:00,Sunny.,2
2015-05-8 17:00:00,Sunny.,2
2015-05-8 18:00:00,Sunny.,2
2015-05-8 19:00:00,Sunny.,2
2015-05-8 20:00:00,Sunny.,1
2015-05-8 21:00:00,Clear.,1
2015-05-8 22:00:00,Clear.,1
2015-05-8 23:00:00,Clear.,1
2015-05-9 00:00:00,Clear.,1
2015-05-9 01:00:00,Fog.,1
2015-05-9 02:00:00,Low clouds.,1
2015-05-9 04:00:00,Low clouds.,1
2015-05-9 04:00:00,Low clouds.,1
2015-05-9 05:00:00,Low clouds.,1
2015-05-9 06:00:00,Fog.,1
2015-05-9 07:00:00,Low clouds.,1
2015-05-9 08:00:00,Low clouds.,1
2015-05-9 09:00:00,Low clouds.,1
2015-05-9 10:00:00,Low clouds.,1
2015-05-9 11:00:00,Low clouds.,1
2015-05-9 12:00:00,Low clouds.,1
2015-05-9 13:00:00,Overcast.,1
2015-05-9 14:00:00,Overcast.,2
2015-05-9 15:00:00,Overcast.,2
2015-05-9 16:00:00,Overcast.,2
2015-05-9 17:00:00,Overcast.,1
2015-05-9 18:00:00,Low clouds.,1
2015-05-9 19:00:00,Low clouds.,1
2015-05-9 20:00:00,Low clouds.,1
2015-05-9 21:00:00,Mostly cloudy.,1
2015-05-9 23:00:00,Fog.,1
2015-05-9 23:00:00,Fog.,1
2015-05-10 00:00:00,Fog.,1
2015-05-10 01:00:00,Fog.,1
2015-05-10 02:00:00,Low clouds.,1
2015-05-10 03:00:00,Low clouds.,1
2015-05-10 04:00:00,Fog.,1
2015-05-10 05:00:00,Low clouds.,1
2015-05-10 06:00:00,Partly sunny.,1
2015-05-10 07:00:00,Passing clouds.,1
2015-05-10 09:00:00,Partly sunny.,1
2015-05-10 09:00:00,More clouds than sun.,2
2015-05-10 10:00:00,Overcast.,2
2015-05-10 11:00:00,Overcast.,2
2015-05-10 12:00:00,Partly sunny.,2
2015-05-10 13:00:00,Overcast.,2
2015-05-10 14:00:00,Scattered clouds.,2
2015-05-10 15:00:00,Sunny.,2
2015-05-10 16:00:00,Passing clouds.,2
2015-05-10 17:00:00,Sunny.,2
2015-05-10 18:00:00,Sunny.,2
2015-05-10 19:00:00,Sunny.,2
2015-05-10 20:00:00,Sunny.,2
2015-05-10 21:00:00,Clear.,2
2015-05-10 22:00:00,Clear.,2
2015-05-10 23:00:00,Clear.,2
2015-05-11 00:00:00,Clear.,2
2015-05-11 01:00:00,Clear.,2
2015-05-11 02:00:00,Clear.,2
2015-05-11 03:00:00,Clear.,2
2015-05-11 04:00:00,Low clouds.,2
2015-05-11 06:00:00,Mostly cloudy.,2
2015-05-11 06:00:00,Overcast.,2
2015-05-11 07:00:00,Overcast.,2
2015-05-11 08:00:00,Overcast.,2
2015-05-11 09:00:00,Scattered clouds.,2
2015-05-11 10:00:00,Partly sunny.,2
2015-05-11 11:00:00,Scattered clouds.,2
2015-05-11 12:00:00,Scattered clouds.,2
2015-05-11 13:00:00,Partly sunny.,2
2015-05-11 14:00:00,Sunny.,2
2015-05-11 15:00:00,Light rain. Partly sunny.,2
2015-05-11 16:00:00,Passing clouds.,2
2015-05-11 17:00:00,Sunny.,2
2015-05-11 18:00:00,Sunny.,2
2015-05-11 19:00:00,Sunny.,2
2015-05-11 20:00:00,Sunny.,2
2015-05-11 21:00:00,Clear.,2
2015-05-11 22:00:00,Mostly cloudy.,2
2015-05-12 00:00:00,Mostly cloudy.,2
2015-05-12 00:00:00,Low clouds.,2
2015-05-12 01:00:00,Low clouds.,2
2015-05-12 02:00:00,Low clouds.,2
2015-05-12 03:00:00,Passing clouds.,2
2015-05-12 04:00:00,Fog.,2
2015-05-12 05:00:00,Fog.,2
2015-05-12 06:00:00,Sunny.,2
